mol_id,psmiles,num_nodes,num_edges,csv_row,file_path
810,[*]/C=C/CCOC(=O)c1ccc(/C=N/c2ccc(S(=O)(=O)NSCCCCCCCO)cc2)cc1[*],36,37,810,demo/finetune_high_Tg/scored/cond/graphs/batch_0/810.npz
812,[*]c1cc([*])cc(-c2ccc([Si](C)(C)O[Si](C)(C)c3ccc(F)cc3)cc2)c1,28,30,812,demo/finetune_high_Tg/scored/cond/graphs/batch_0/812.npz
813,[*]NC(C#N)C(=O)Oc1ccc([Si](C)(C)c2ccc(NC(=O)CCCN([*])CC)cc2)cc1,33,34,813,demo/finetune_high_Tg/scored/cond/graphs/batch_0/813.npz
814,[*]Oc1ccc(OC(=O)c2ccccc2Oc2ccc(S(=O)(=O)N(C)c3ccc(NC(=O)Nc4nnc([*])[nH]4)cc3)cc2)cc1,45,49,814,demo/finetune_high_Tg/scored/cond/graphs/batch_0/814.npz
815,[*]CC([*])(CBr)C(=O)COc1cccc(-c2cc(C)c(C)cc2)c1,24,25,815,demo/finetune_high_Tg/scored/cond/graphs/batch_0/815.npz
816,[*]OCC(O)COC(=O)/C=C/c1ccc(-c2ccc(C(=O)OCCCCC[N+](C)C[*])cc2)cc1,35,36,816,demo/finetune_high_Tg/scored/cond/graphs/batch_0/816.npz
817,[*]CC([*])(C)c1ccc(-c2cc(C)ccc2)c([PH](=O)(O)O)c1,22,23,817,demo/finetune_high_Tg/scored/cond/graphs/batch_0/817.npz
818,[*]Nc1ccc(CCCCCC(C)CC)c(NC(=O)c2ccc(C(=[*])c3ccc([N+](=O)[O-])cc3)cc2)c1,37,39,818,demo/finetune_high_Tg/scored/cond/graphs/batch_0/818.npz
819,[*]C#CCOCC(=O)NNC(=O)c1cccc(C(=O)OCCOC(=O)c2ccc([N+](=O)[O-])cc2)c1[*],36,37,819,demo/finetune_high_Tg/scored/cond/graphs/batch_0/819.npz
820,[*]C#CC(C)(C)CCCCCCCCCCCCOC(=O)c1ccc(C(=S)NCCCCCC[*])cc1,37,37,820,demo/finetune_high_Tg/scored/cond/graphs/batch_0/820.npz
821,[*]c1ccc([Si](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)CN(CC)Oc2ccc([*])cc2)cc1,35,36,821,demo/finetune_high_Tg/scored/cond/graphs/batch_0/821.npz
822,[*]CC(CCC(=O)c1ccc(N([*])C)c(-c2ccccc2)c1)c1ccc(Cl)cc1,29,31,822,demo/finetune_high_Tg/scored/cond/graphs/batch_0/822.npz
823,[*]C(=O)Nc1cc(OCC(CC)CC)c([*])cc1Br,19,19,823,demo/finetune_high_Tg/scored/cond/graphs/batch_0/823.npz
824,[*]C(=O)c1ccc(Oc2ccc(C(NC(=O)c3cccc(C([*])=O)c3)C(F)(F)C(F)(F)F)cc2)cc1,36,38,824,demo/finetune_high_Tg/scored/cond/graphs/batch_0/824.npz
826,[*]c1cccc(C(F)(F)C(F)(F)C(F)(F)C(=O)Nc2c(C)cc([*])cc2CCCCCCC)c1,34,35,826,demo/finetune_high_Tg/scored/cond/graphs/batch_0/826.npz
827,[*]CC(CCCCOc1ccc(CC(=O)Oc2ccc(O[*])cc2)cc1)OC(C)C,30,31,827,demo/finetune_high_Tg/scored/cond/graphs/batch_0/827.npz
828,[*]COC(=O)C(CCC)S(=O)(=O)c1ccc(C(C)(C)c2ccc(N3C(=O)N([*])CC3=O)cc2)cc1,35,37,828,demo/finetune_high_Tg/scored/cond/graphs/batch_0/828.npz
829,[*]CCCCCN(C)C(=O)CCCCCCCC(=O)Nc1ccc(C/C=C/C(=O)c2ccc([*])o2)cc1,37,38,829,demo/finetune_high_Tg/scored/cond/graphs/batch_0/829.npz
830,[*]C[Si]([*])(C)CCCCCCc1ccccc1CNNC(=O)c1cc([PH](=O)[O-])cc(S(=O)(=O)CC)c1,36,37,830,demo/finetune_high_Tg/scored/cond/graphs/batch_0/830.npz
831,[*]CNC(=O)c1ccc([Si](C)(C)CCCCN2CCN(C([*])c3ccc(CC)cc3)CC2)cc1,34,36,831,demo/finetune_high_Tg/scored/cond/graphs/batch_0/831.npz
832,[*]Cc1ccccc1C(=O)OCCCCCCCCCCOc1ccc(C(c2ccc(O[*])cc2)C(F)(F)F)cc1,41,43,832,demo/finetune_high_Tg/scored/cond/graphs/batch_0/832.npz
833,[*]/C=C/c1ccc(CCCCCCNC([*])=O)cc1,19,19,833,demo/finetune_high_Tg/scored/cond/graphs/batch_0/833.npz
834,[*]Nc1ccc(OC(=O)c2ccc(CC(C)(C)C)cc2)cc1OC([*])=O,26,27,834,demo/finetune_high_Tg/scored/cond/graphs/batch_0/834.npz
835,[*]Nc1ccc(OCCCCCCOCC(=O)N(C)c2ccc([Si]([*])(C)c3ccccc3)cc2)cc1,36,38,835,demo/finetune_high_Tg/scored/cond/graphs/batch_0/835.npz
836,[*]SC(=O)Nc1cc(Cl)ccc1CCC(=O)OC([*])=O,20,20,836,demo/finetune_high_Tg/scored/cond/graphs/batch_0/836.npz
837,[*]CCCCCCCC(=O)Nc1ccc(OC(=O)N(CSCCOCCOC)C(=O)NC([*])=O)cc1,36,36,837,demo/finetune_high_Tg/scored/cond/graphs/batch_0/837.npz
838,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])cc1S(=O)(=O)CCCCCSCCSSCCCCCCN,40,40,838,demo/finetune_high_Tg/scored/cond/graphs/batch_0/838.npz
839,[*]C(=O)NNC([*])(c1ccccc1)OCC[Si](C)(C)CCCC,23,23,839,demo/finetune_high_Tg/scored/cond/graphs/batch_0/839.npz
840,[*]COC(=O)c1ccc(CC(=O)Nc2ccc(S(=O)(=O)OCCOc3ccc(C=[*])cc3)cc2)cc1,36,38,840,demo/finetune_high_Tg/scored/cond/graphs/batch_0/840.npz
841,[*]CC([*])C(=S)NCCCCc1ccccc1OCC([2H])=O,22,22,841,demo/finetune_high_Tg/scored/cond/graphs/batch_0/841.npz
842,[*]CC([*])(C)NC(=O)CCCCCCCCCS(=O)(=O)c1ccc(OC)cc1,28,28,842,demo/finetune_high_Tg/scored/cond/graphs/batch_0/842.npz
843,[*]CC(CC(C)(C)c1ccc([*])cc1)OS(=O)(=O)CCCCCO,24,24,843,demo/finetune_high_Tg/scored/cond/graphs/batch_0/843.npz
844,[*]CCOC(=O)c1ccc(NC(=O)OCCCCCCNC(=O)CNc2ccccc2C([*])=O)cc1,36,37,844,demo/finetune_high_Tg/scored/cond/graphs/batch_0/844.npz
846,[*]Oc1cc(C(F)(F)F)ccc1Oc1ccc(-c2ccc(CCCCCCCCC)cc2[*])cc1,35,37,846,demo/finetune_high_Tg/scored/cond/graphs/batch_0/846.npz
847,[*]CC([*])(C)C(=O)NCCCc1ccnc(C(=O)OCCC)c1,23,23,847,demo/finetune_high_Tg/scored/cond/graphs/batch_0/847.npz
848,[*]CC(C)(C)C(=O)OC[Si]1c2cc([*])c(C(=O)OCCCCCCCC)cc21,28,29,848,demo/finetune_high_Tg/scored/cond/graphs/batch_0/848.npz
849,[*]/C=C/C(=O)Nc1ccc(C#Cc2ccc(NC(=O)c3ccc([*])s3)cc2)cc1,29,31,849,demo/finetune_high_Tg/scored/cond/graphs/batch_0/849.npz
850,[*]CC(C)CCCOCCCCCCCCCP(=O)(CCCCCCCCC)C(=O)N(C)c1ccc(C([*])=O)cc1,41,41,850,demo/finetune_high_Tg/scored/cond/graphs/batch_0/850.npz
851,[*]CC(CCCC)COC(=O)CCCCCCCCOc1ccc(/C=N/c2ccc(OCCCC)cc2)cc1,39,40,851,demo/finetune_high_Tg/scored/cond/graphs/batch_0/851.npz
852,[*]CCCCOS(=O)(=O)c1cc(C(=O)NC(=O)C([*])=O)ccc1O,24,24,852,demo/finetune_high_Tg/scored/cond/graphs/batch_0/852.npz
853,[*]CCCCCc1ccc(C(=O)OCCCCCCN2C(=O)CC(=O)N([*])C(=O)C2C)cc1,33,34,853,demo/finetune_high_Tg/scored/cond/graphs/batch_0/853.npz
854,[*]c1ccc(OCCOCCOc2ccc(S(=O)(=O)c3ccc(N(C)CC)cc3)cc2[*])cc1,34,36,854,demo/finetune_high_Tg/scored/cond/graphs/batch_0/854.npz
855,[*]Sc1ccc(Oc2ccc(/C=C/c3cccc([PH]([*])=O)c3)cc2)cc1,26,28,855,demo/finetune_high_Tg/scored/cond/graphs/batch_0/855.npz
856,[*]O[Si](C)(C)C(F)(F)C(F)(F)C(Oc1ccc(C(=O)Nc2ccc(OC)cc2)cc1)C1([*])OCC1,35,37,856,demo/finetune_high_Tg/scored/cond/graphs/batch_0/856.npz
857,[*]CC(=O)NCCCCCCCCC(=O)NC[Si](C)(C)CCNC(=O)c1ccc(C[*])cc1,33,33,857,demo/finetune_high_Tg/scored/cond/graphs/batch_0/857.npz
858,[*]CCCCCOc1ccc(N2C(=O)c3ccc(C([*])(CBr)C)cc3C2=O)cc1,29,31,858,demo/finetune_high_Tg/scored/cond/graphs/batch_0/858.npz
859,[*]NC1CCC(CN(C)C(=O)c2ccc(C([*])=O)cc2)C1(C)C,23,24,859,demo/finetune_high_Tg/scored/cond/graphs/batch_0/859.npz
860,[*]CC(CI)(/C=C/c1ccc(O[*])cc1)OCCCCCCCCCCC(F)(F)F,30,30,860,demo/finetune_high_Tg/scored/cond/graphs/batch_0/860.npz
861,[*]C(=O)CCCCCCCCNC(=O)c1c([*])cc([2H])cc1C,23,23,861,demo/finetune_high_Tg/scored/cond/graphs/batch_0/861.npz
862,[*]Cc1ccc(OC(=O)c2ccccc2Oc2cc(OCC)c(/C=C/[Si](C)(C)Nc3ccc(O[*])cc3)c(NC(=O)OC)c2)cc1,46,49,862,demo/finetune_high_Tg/scored/cond/graphs/batch_0/862.npz
863,[*]/C=C/c1ccc(OCCCCCOC(=O)c2ccc(/N=C/c3ccc(OC(=O)Nc4ccc(C)cc4)cc3)c(NC(=O)O[*])c2)cc1,48,51,863,demo/finetune_high_Tg/scored/cond/graphs/batch_0/863.npz
864,[*]CCCCCCCCCC(=O)Oc1cc(CCOC(=O)O[*])cc(O[Si](C)(C)C)c1Cl,32,32,864,demo/finetune_high_Tg/scored/cond/graphs/batch_0/864.npz
865,[*]Oc1ccc(C(CC)(CCCCCC)c2ccc(OC(=O)NCC(C)CC)c(O[*])c2)cc1,34,35,865,demo/finetune_high_Tg/scored/cond/graphs/batch_0/865.npz
866,[*]CC#CCOc1c(C(C)(C)c2ccc(C)cc2)cc([*])cc1[PH](=O)=O,26,27,866,demo/finetune_high_Tg/scored/cond/graphs/batch_0/866.npz
867,[*]NC1CCCCCCCCC(C(=O)NNC(=O)c2c(C)cc([*])cc2C)C1C(C)(C)C,32,33,867,demo/finetune_high_Tg/scored/cond/graphs/batch_0/867.npz
868,[*]NC(C)C(=O)NCCCCCCC[Si](C)(C#N)c1ccc(C[*])cc1,26,26,868,demo/finetune_high_Tg/scored/cond/graphs/batch_0/868.npz
869,[*]CCCCCCC(C)(C)c1ccc(/C=C/c2ccc(C(=O)OCc3ccc([*])o3)cc2)cc1CSC(=O)c1ccc(C)cc1,45,48,869,demo/finetune_high_Tg/scored/cond/graphs/batch_0/869.npz
870,[*]Oc1ccc(NC(=O)c2ccc(OCCCCCCC(=O)Oc3ccc(C([*])=O)cc3)cc2)cc1,36,38,870,demo/finetune_high_Tg/scored/cond/graphs/batch_0/870.npz
871,[*]/C=N/c1ccc(Oc2ccc(-c3ccc(SC(=O)c4ccccc4C(=O)O[*])cc3C(F)(F)F)cc2)cc1,39,42,871,demo/finetune_high_Tg/scored/cond/graphs/batch_0/871.npz
872,[*]Nc1ccc(NC(=O)c2ccc(C(=O)OCCCCOC([*])(CC)COc3ccc([N+](=O)[O-])cc3)cc2)cc1,40,42,872,demo/finetune_high_Tg/scored/cond/graphs/batch_0/872.npz
873,[*]Oc1ccc(/N=C/C(=O)c2ccc(OC(=O)c3ccc([*])cc3)cc2OC(F)(F)F)c(S)c1,34,36,873,demo/finetune_high_Tg/scored/cond/graphs/batch_0/873.npz
874,[*]CC(O)c1ccc(C2(c3ccc(OC(=O)CCCCCC(C)CCC)cc3C)CCC2[*])cc1,35,37,874,demo/finetune_high_Tg/scored/cond/graphs/batch_0/874.npz
875,[*]NC1CCCC(CNC(=O)CCCCCCCCSCCCCC(=O)N[*])C1,29,29,875,demo/finetune_high_Tg/scored/cond/graphs/batch_0/875.npz
876,[*]/C=C/CC[Si]([*])(C)c1ccc(CCCC(=O)Nc2ccc(Oc3ccc(N(C)CCCC)cc3)cc2)cc1,39,41,876,demo/finetune_high_Tg/scored/cond/graphs/batch_0/876.npz
877,[*]N=Nc1ccc(-c2ccc(N3C(=O)c4ccc(C([*])=O)cc4C3=O)cc2)c(CC)c1,31,34,877,demo/finetune_high_Tg/scored/cond/graphs/batch_0/877.npz
878,[*]CCCCCOC(=O)CSCCCCCCCCCCC(=O)Nc1ccc(O[*])cc1,32,32,878,demo/finetune_high_Tg/scored/cond/graphs/batch_0/878.npz
879,[*]/C(C)=C/c1ccc(OCCCCOc2ccc(O[Si]([*])(C)CC)cc2)c(C)c1,29,30,879,demo/finetune_high_Tg/scored/cond/graphs/batch_0/879.npz
880,[*]C=C([*])COC1CCCCCCCCC(=O)N(c2ccc(C(=O)OCC)cc2)CC1,31,32,880,demo/finetune_high_Tg/scored/cond/graphs/batch_0/880.npz
881,[*]/C=C/[Si](C)(C)CCCCCCCCCCCCNC(=O)c1ccc(O[*])c(O)c1,30,30,881,demo/finetune_high_Tg/scored/cond/graphs/batch_0/881.npz
882,[*]Cc1ccc2c(c1)C(=O)N(c1ccc(CC(=O)CCCCCCCCN3C(=O)c4ccc([*])cc4C3=O)cc1)C2=O,42,46,882,demo/finetune_high_Tg/scored/cond/graphs/batch_0/882.npz
883,[*]CCC(COCCCCCC)C([*])S(=O)(=O)Cl,18,17,883,demo/finetune_high_Tg/scored/cond/graphs/batch_0/883.npz
884,[*]Nc1cc(NC(=O)[PH]([*])(C)c2ccc(-c3ccccc3)cc2)ccc1CCCCCCC,33,35,884,demo/finetune_high_Tg/scored/cond/graphs/batch_0/884.npz
885,[*]C(=O)NC=C([*])CN1C(=O)c2ccc(F)cc2C(=O)OC1OCC,25,26,885,demo/finetune_high_Tg/scored/cond/graphs/batch_0/885.npz
886,[*]CC(CCOc1ccc(/C=C/c2ccc(O[*])c(C(=O)OCc3ccccc3)c2)cc1)c1ccccc1,38,41,886,demo/finetune_high_Tg/scored/cond/graphs/batch_0/886.npz
887,[*]CC([*])(CC#N)NC(=O)Oc1ccc(N2CCCC(CCCCCCCCCCC)C2)cc1,34,35,887,demo/finetune_high_Tg/scored/cond/graphs/batch_0/887.npz
888,[*]CCOC(=O)NC(C)CCCCC(=O)Oc1cccc(Oc2ccc(-c3ccc(C(=O)N([*])S(=O)(=O)O)cc3)cc2)c1,43,45,888,demo/finetune_high_Tg/scored/cond/graphs/batch_0/888.npz
890,[*][Si](=O)(Oc1ccc(C(C)(C)C)c(N([*])c2ccccc2)c1)c1ccccc1Br,29,31,890,demo/finetune_high_Tg/scored/cond/graphs/batch_0/890.npz
891,[*]CCCCCCCSC(=[*])CCc1ccc([N+](=O)[O-])cc1,22,22,891,demo/finetune_high_Tg/scored/cond/graphs/batch_0/891.npz
892,[*]C(NC(=O)c1ccc(C(=O)OC(=O)CCl)c(O[*])c1)c1ccccc1,26,27,892,demo/finetune_high_Tg/scored/cond/graphs/batch_0/892.npz
893,[*]CCCc1ccc(NC(=O)CCCCCCC(F)(F)C(F)(F)c2ccc(OC([*])=O)cc2)cc1,35,36,893,demo/finetune_high_Tg/scored/cond/graphs/batch_0/893.npz
894,[*]CCCC(F)(F)C(F)(F)c1ccc(C(=O)NCCCCNC(=O)c2ccc([*])cc2Oc2ccccc2)cc1,40,42,894,demo/finetune_high_Tg/scored/cond/graphs/batch_0/894.npz
895,[*]Nc1ccc(C(c2ccc(-c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)cc2)(CC(C)(C)C)C(=O)Nc2ccc(O[Na])cc2)cc1,49,53,895,demo/finetune_high_Tg/scored/cond/graphs/batch_0/895.npz
896,[*]Oc1ccc(C(C)(c2ccc(OC(=O)c3cc(N4C(=O)c5ccccc5C4=O)cc(O[*])c3)cc2)C(F)(F)F)cc1,42,46,896,demo/finetune_high_Tg/scored/cond/graphs/batch_0/896.npz
898,[*]CC(COc1ccc(/C=N/[Si](C)(C)c2ccccc2)cc1)C(=O)NC(=O)c1ccc([*])cc1,34,36,898,demo/finetune_high_Tg/scored/cond/graphs/batch_0/898.npz
899,[*]C(=O)c1ccc(C(=O)Oc2ccc(C(OCCCCCCC)N(C)C([*])=O)cc2)c(C)c1,33,34,899,demo/finetune_high_Tg/scored/cond/graphs/batch_0/899.npz
901,[*]Cc1ccccc1CC#CC(SC(F)(F)F)C([*])(F)F,21,21,901,demo/finetune_high_Tg/scored/cond/graphs/batch_0/901.npz
903,[*]CC(CC(C)C)P(=O)(Cl)OC(=O)c1ccc(C([*])=C)cc1,22,22,903,demo/finetune_high_Tg/scored/cond/graphs/batch_0/903.npz
904,[*]/C(=C\c1ccc([*])cc1)Nc1ccccc1,17,18,904,demo/finetune_high_Tg/scored/cond/graphs/batch_0/904.npz
905,[*]CCCC(=O)NCCNC(=O)/C=C(/[*])C1CCC1(C)C,21,21,905,demo/finetune_high_Tg/scored/cond/graphs/batch_0/905.npz
906,[*]/C=C(/[*])CCCCCNc1cccc(C(=O)O[Si](C)(C)C#N)c1,24,24,906,demo/finetune_high_Tg/scored/cond/graphs/batch_0/906.npz
907,[*]C(CCC(=O)OCC(C)C)C(=O)OC1CCCCCCNC(=O)C1C(=O)Nc1ccc(C([*])=O)cc1,37,38,907,demo/finetune_high_Tg/scored/cond/graphs/batch_0/907.npz
908,[*]Oc1ccc(/C=N/c2ccc(C(=O)Nc3ccc(OC(=O)c4ccc([*])cc4)cc3)cc2)cc1C,36,39,908,demo/finetune_high_Tg/scored/cond/graphs/batch_0/908.npz
909,[*]Oc1ccc(CC(F)(F)C(F)(F)c2ccc(OC(=O)CCCCCN([*])OC(C)(C)C)cc2C)cc1,37,38,909,demo/finetune_high_Tg/scored/cond/graphs/batch_0/909.npz
910,[*]CCCCSCCCc1ccc(OCC(CC)C(=O)O[*])cc1,24,24,910,demo/finetune_high_Tg/scored/cond/graphs/batch_0/910.npz
911,[*]CCCCOc1ccc(C(C#C)C(=O)NC(=O)c2ccc([*])cc2)cc1,27,28,911,demo/finetune_high_Tg/scored/cond/graphs/batch_0/911.npz
912,[*]C#CC[N+](C)(C)CCCCCCCNC(=O)C/C=C/[Si](C(=[*])NC)c1ccc(F)cc1,32,32,912,demo/finetune_high_Tg/scored/cond/graphs/batch_0/912.npz
913,[*]C#Cc1ccc(CCCCCCCNC(=O)c2ccc(N=C(O)COc3ccc(C(=O)Nc4ccc(C([*])=O)cc4)cc3)cc2)c(O)c1,49,52,913,demo/finetune_high_Tg/scored/cond/graphs/batch_0/913.npz
914,[*]OC(CC)CCCOC(=O)Oc1c(C(C)(C)C)cc([*])cc1CC(C)C,27,27,914,demo/finetune_high_Tg/scored/cond/graphs/batch_0/914.npz
915,[*]CC(O)COc1ccc(N(c2ccccc2)c2ccc(S(=O)(=O)c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,46,50,915,demo/finetune_high_Tg/scored/cond/graphs/batch_0/915.npz
918,[*]CCCCCCOc1ccc(C)c(NC(=O)CCCCCCC(=O)NCCCCCCOc2ccc(C([*])=O)cc2)c1,43,44,918,demo/finetune_high_Tg/scored/cond/graphs/batch_0/918.npz
919,[*]CCCCOC(=O)c1ccccc1Oc1ccc(OCCCCCOc2ccc(/C=N/c3ccc(C([*])=O)cc3)cc2)cc1,45,48,919,demo/finetune_high_Tg/scored/cond/graphs/batch_0/919.npz
920,[*]CSCOC(=O)c1cc(CC)ccc1C([*])=O,18,18,920,demo/finetune_high_Tg/scored/cond/graphs/batch_0/920.npz
921,[*]CCCCCc1ncccc1OC(=O)C(C)S[*],19,19,921,demo/finetune_high_Tg/scored/cond/graphs/batch_0/921.npz
922,[*]O[Si](C)(C)CCCCCCCOC(=O)NCC(C)CCCCC1CCC(NC(=O)O[*])CC1,34,34,922,demo/finetune_high_Tg/scored/cond/graphs/batch_0/922.npz
923,[*]CCCOc1ccc(S(=O)(=O)c2ccc(OC)cc2)c(C(=O)OC(=O)CCCCC(=O)O[*])c1,35,36,923,demo/finetune_high_Tg/scored/cond/graphs/batch_0/923.npz
924,[*]CCCCCCP(C)(=O)c1ccc(/C=C/CCCCCCCCCC(=O)OC(=O)O[*])cc1,34,34,924,demo/finetune_high_Tg/scored/cond/graphs/batch_0/924.npz
925,[*]O[Si]([*])(C)CCCCCCOc1ccc(/C=C/c2ccc(C#C)c(OC(=O)CCCCCCCCCCCCCCC(CC)(CC)CC)c2)cc1,52,53,925,demo/finetune_high_Tg/scored/cond/graphs/batch_0/925.npz
926,[*]Oc1ccc(NC(=O)C(C)(C)C(Sc2ccc(F)cc2)C(F)(F)F)c(C([*])=O)c1,30,31,926,demo/finetune_high_Tg/scored/cond/graphs/batch_0/926.npz
927,[*]CC(C)(C)CCCOc1ccc(CCCCCC(=O)Nc2ccc(N(C)/C=N/c3ccc(N[*])cc3)cc2)cc1,41,43,927,demo/finetune_high_Tg/scored/cond/graphs/batch_0/927.npz
928,[*]CC(CCCCCCOc1ccc([*])cc1)COC(=O)/C=C/CCCO,27,27,928,demo/finetune_high_Tg/scored/cond/graphs/batch_0/928.npz
929,[*]Cc1ccc(S(=O)(=O)c2ccc(OC(=O)CCCCc3ccc(C([*])=O)cc3)cc2)c(OC)c1,35,37,929,demo/finetune_high_Tg/scored/cond/graphs/batch_0/929.npz
930,[*]CCCCCCCCC(=O)Nc1ccc(Oc2ccc(CC)c(C(=O)O[*])c2)cc1,31,32,930,demo/finetune_high_Tg/scored/cond/graphs/batch_0/930.npz
932,[*]C#Cc1cc(OC(=O)c2ccccc2NC([*])=O)cc(S(=O)(=O)OC)c1CC,29,30,932,demo/finetune_high_Tg/scored/cond/graphs/batch_0/932.npz
933,[*]Nc1ccc(C(=O)c2ccc(OC(=O)c3ccc(/N=C/c4ccc(CSCC(=O)O[Na])cc4[*])cc3)cc2)cc1,41,44,933,demo/finetune_high_Tg/scored/cond/graphs/batch_0/933.npz
934,[*]COc1ccc(NC(=O)c2cc(C(=O)NC(=O)c3ccc(C([*])=O)cc3)ccc2Cl)cc1,33,35,934,demo/finetune_high_Tg/scored/cond/graphs/batch_0/934.npz
935,[*]CC(O)COc1ccc(C(c2ccc(OC(C)=O)cc2)C(=O)OCC)c(N[*])c1,30,31,935,demo/finetune_high_Tg/scored/cond/graphs/batch_0/935.npz
936,[*]CCOCCOC(=O)CC(C)(CCCCCCCc1ccc(NC(=O)NCCOC([*])=O)cc1)C(C)C,38,38,936,demo/finetune_high_Tg/scored/cond/graphs/batch_0/936.npz
937,[*]Oc1ccc(C(=O)c2ccc(-c3ccc(Oc4ccc(/N=C(/[*])c5ccccc5)cc4)cc3)cc2)c(OC(=O)CCCCC(C)=O)c1,48,52,937,demo/finetune_high_Tg/scored/cond/graphs/batch_0/937.npz
938,[*]CCCCC(=O)NC1CCC(CCCCCCCNC(=O)N([*])CC(=O)CN)CC1,31,31,938,demo/finetune_high_Tg/scored/cond/graphs/batch_0/938.npz
939,[*]CCC(=O)OCCCCCCOC(=O)C1CC1C(=[*])NCC,23,23,939,demo/finetune_high_Tg/scored/cond/graphs/batch_0/939.npz
940,[*]CCOCCOc1ccc(C(=O)c2cccc(OC(=O)c3ccc(OCCCCCCCCCCCCCCC)cc3)c2)cc1[*],47,49,940,demo/finetune_high_Tg/scored/cond/graphs/batch_0/940.npz
941,[*]OC(=O)CCCCCCCCNC(=O)c1cccc(CNC(=O)C([*])=O)c1,28,28,941,demo/finetune_high_Tg/scored/cond/graphs/batch_0/941.npz
942,[*]CCOC(=O)c1ccc(NC(=O)C(CCC(=O)O[*])c2ccccc2)cc1,28,29,942,demo/finetune_high_Tg/scored/cond/graphs/batch_0/942.npz
943,[*]Oc1ccc(C(I)=C(N)Cc2ccc(OC(=O)CC([*])=O)cc2)cc1,26,27,943,demo/finetune_high_Tg/scored/cond/graphs/batch_0/943.npz
944,[*]CCCC(C)(C)CNC(=O)CCCCCCCCC(=O)NCCSC(=O)O[*],29,28,944,demo/finetune_high_Tg/scored/cond/graphs/batch_0/944.npz
945,[*]CC(C)(CCCCC)N([*])C(=O)OC(C)OC(C)(C)C,21,20,945,demo/finetune_high_Tg/scored/cond/graphs/batch_0/945.npz
946,[*]C=C(Cc1ccccc1)C(=O)NC(C)(C)CC(=O)N[*],21,21,946,demo/finetune_high_Tg/scored/cond/graphs/batch_0/946.npz
948,[*]Cc1ccc(C([*])COC(=O)c2ccc(OCCCCCO)cc2)c(CC)c1,29,30,948,demo/finetune_high_Tg/scored/cond/graphs/batch_0/948.npz
949,[*]Cc1ccc(OC(=O)c2ccccc2C(=O)OCCCCCCCCOc2ccc(-c3nnc([*])o3)cc2)o1,40,43,949,demo/finetune_high_Tg/scored/cond/graphs/batch_0/949.npz
950,[*]c1ccc(N2C(=O)CCCCC(C)(C(=O)Nc3ccc(C(=O)c4ccc([*])cc4)cc3)C2=O)cc1,36,39,950,demo/finetune_high_Tg/scored/cond/graphs/batch_0/950.npz
951,[*]C[Si](C)(C)CCC=C(CCC(C#N)=O)c1cccc([*])c1,22,22,951,demo/finetune_high_Tg/scored/cond/graphs/batch_0/951.npz
952,[*]CC(CCCCCC(F)(F)F)C(F)(F)OC(=O)OCCN([*])CC,25,24,952,demo/finetune_high_Tg/scored/cond/graphs/batch_0/952.npz
953,[*]Oc1ccc(C(C)(C)c2ccc(OCC([*])O[Si](C)(C)CCCC)cc2)cc1,29,30,953,demo/finetune_high_Tg/scored/cond/graphs/batch_0/953.npz
954,[*]CC1CC(COC(=O)Nc2ccc(Sc3ccc(OCCOCCOC(=O)c4ccc([*])cc4)cc3)cc2)C(=O)C1,42,45,954,demo/finetune_high_Tg/scored/cond/graphs/batch_0/954.npz
955,[*]Oc1cc(CCCCCCCC)ccc1NC(=O)OCC(C)(C)C([*])=O,27,27,955,demo/finetune_high_Tg/scored/cond/graphs/batch_0/955.npz
956,[*]/N=N/c1cccc(N2C(=O)c3ccc(C(=[*])c4ccccc4)cc3C2=O)c1N,29,32,956,demo/finetune_high_Tg/scored/cond/graphs/batch_0/956.npz
957,[*]/C=C/c1ccc(N2C(=O)CC(CCc3ccc([*])cc3)NC2=O)cc1,26,28,957,demo/finetune_high_Tg/scored/cond/graphs/batch_0/957.npz
958,[*]Nc1ccc(C)c(-c2ccc(N3C(=O)c4ccc(C(=O)c5ccc([*])cc5)cc4C3=O)cc2OCCC)c1,39,43,958,demo/finetune_high_Tg/scored/cond/graphs/batch_0/958.npz
959,[*][Si]([*])(C)CCCCCCCC(C)C,14,13,959,demo/finetune_high_Tg/scored/cond/graphs/batch_0/959.npz
960,[*]CC([*])(C)C(=O)OC[Ge](C)CCCNC(=O)c1cc(C(F)(F)F)c(O)cc1,28,28,960,demo/finetune_high_Tg/scored/cond/graphs/batch_0/960.npz
961,[*]CC([*])C(=O)OC(C)Cc1ccccc1NCCCCC,22,22,961,demo/finetune_high_Tg/scored/cond/graphs/batch_0/961.npz
962,[*]Oc1ccc(CN2CCC(NC(=O)c3ccc(C([*])=O)cc3)C(=O)c3ccccc3C2=O)cc1,35,38,962,demo/finetune_high_Tg/scored/cond/graphs/batch_0/962.npz
963,[*]CC([*])(C)C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C)cc2)C3=O)cc1,35,38,963,demo/finetune_high_Tg/scored/cond/graphs/batch_0/963.npz
